(rows, cols) = (100, 99)
last O = (69, 70)
last X = (29, 30)
mid (row, col) = (50, 50)
    -98010000	-1	1	0	1	0	2	0	3	0	5	0	8	0	13	0	21	0	34	0	55	0	89	0	144	0	233	0	377	0	610	0	987	0	1597	0	2584	0	4181	0	6765	0	10946	0	17711	0	28657	0	46368	0	75025	0	121393	0	196418	0	317811	0	514229	0	832040	0	1346269	0	2178309	0	3524578	0	5702887	0	9227465	0	14930352	0	24157817	0	39088169	0	63245986	0	102334155	0	165580141	0	267914296	0	433494437	0	701408733	0	1134903170	0	1134903170	0	1134903170	0	1134903170	0	1134903170	0	1134903170	
    -98010000	-1	1	0	1	0	2	0	3	0	5	0	8	0	13	0	21	0	34	0	55	0	89	0	144	0	233	0	377	0	610	0	987	0	1597	0	2584	0	4181	0	6765	0	10946	0	17711	0	28657	0	46368	0	75025	0	121393	0	196418	0	317811	0	514229	0	832040	0	1346269	0	2178309	0	3524578	0	5702887	0	9227465	0	14930352	0	24157817	0	39088169	0	63245986	0	102334155	0	165580141	0	267914296	0	433494437	0	701408733	0	701408733	0	701408733	0	701408733	0	701408733	0	701408733	0	701408733	
    -98010000	-1	1	0	1	0	2	0	3	0	5	0	8	0	13	0	21	0	34	0	55	0	89	0	144	0	233	0	377	0	610	0	987	0	1597	0	2584	0	4181	0	6765	0	10946	0	17711	0	28657	0	46368	0	75025	0	121393	0	196418	0	317811	0	514229	0	832040	0	1346269	0	2178309	0	3524578	0	5702887	0	9227465	0	14930352	0	24157817	0	39088169	0	63245986	0	102334155	0	165580141	0	267914296	0	433494437	0	433494437	0	433494437	0	433494437	0	433494437	0	433494437	0	433494437	0	433494437	
    -98010000	-1	1	0	1	0	2	0	3	0	5	0	8	0	13	0	21	0	34	0	55	0	89	0	144	0	233	0	377	0	610	0	987	0	1597	0	2584	0	4181	0	6765	0	10946	0	17711	0	28657	0	46368	0	75025	0	121393	0	196418	0	317811	0	514229	0	832040	0	1346269	0	2178309	0	3524578	0	5702887	0	9227465	0	14930352	0	24157817	0	39088169	0	63245986	0	102334155	0	165580141	0	267914296	0	267914296	0	267914296	0	267914296	0	267914296	0	267914296	0	267914296	0	267914296	0	267914296	
    -98010000	-1	1	0	1	0	2	0	3	0	5	0	8	0	13	0	21	0	34	0	55	0	89	0	144	0	233	0	377	0	610	0	987	0	1597	0	2584	0	4181	0	6765	0	10946	0	17711	0	28657	0	46368	0	75025	0	121393	0	196418	0	317811	0	514229	0	832040	0	1346269	0	2178309	0	3524578	0	5702887	0	9227465	0	14930352	0	24157817	0	39088169	0	63245986	0	102334155	0	165580141	0	165580141	0	165580141	0	165580141	0	165580141	0	165580141	0	165580141	0	165580141	0	165580141	0	165580141	
    -98010000	-1	1	0	1	0	2	0	3	0	5	0	8	0	13	0	21	0	34	0	55	0	89	0	144	0	233	0	377	0	610	0	987	0	1597	0	2584	0	4181	0	6765	0	10946	0	17711	0	28657	0	46368	0	75025	0	121393	0	196418	0	317811	0	514229	0	832040	0	1346269	0	2178309	0	3524578	0	5702887	0	9227465	0	14930352	0	24157817	0	39088169	0	63245986	0	102334155	0	102334155	0	102334155	0	102334155	0	102334155	0	102334155	0	102334155	0	102334155	0	102334155	0	102334155	0	102334155	
    -98010000	-1	1	0	1	0	2	0	3	0	5	0	8	0	13	0	21	0	34	0	55	0	89	0	144	0	233	0	377	0	610	0	987	0	1597	0	2584	0	4181	0	6765	0	10946	0	17711	0	28657	0	46368	0	75025	0	121393	0	196418	0	317811	0	514229	0	832040	0	1346269	0	2178309	0	3524578	0	5702887	0	9227465	0	14930352	0	24157817	0	39088169	0	63245986	0	63245986	0	63245986	0	63245986	0	63245986	0	63245986	0	63245986	0	63245986	0	63245986	0	63245986	0	63245986	0	63245986	
    -98010000	-1	1	0	1	0	2	0	3	0	5	0	8	0	13	0	21	0	34	0	55	0	89	0	144	0	233	0	377	0	610	0	987	0	1597	0	2584	0	4181	0	6765	0	10946	0	17711	0	28657	0	46368	0	75025	0	121393	0	196418	0	317811	0	514229	0	832040	0	1346269	0	2178309	0	3524578	0	5702887	0	9227465	0	14930352	0	24157817	0	39088169	0	39088169	0	39088169	0	39088169	0	39088169	0	39088169	0	39088169	0	39088169	0	39088169	0	39088169	0	39088169	0	39088169	0	39088169	
    -98010000	-1	1	0	1	0	2	0	3	0	5	0	8	0	13	0	21	0	34	0	55	0	89	0	144	0	233	0	377	0	610	0	987	0	1597	0	2584	0	4181	0	6765	0	10946	0	17711	0	28657	0	46368	0	75025	0	121393	0	196418	0	317811	0	514229	0	832040	0	1346269	0	2178309	0	3524578	0	5702887	0	9227465	0	14930352	0	24157817	0	24157817	0	24157817	0	24157817	0	24157817	0	24157817	0	24157817	0	24157817	0	24157817	0	24157817	0	24157817	0	24157817	0	24157817	0	24157817	
    -98010000	-1	1	0	1	0	2	0	3	0	5	0	8	0	13	0	21	0	34	0	55	0	89	0	144	0	233	0	377	0	610	0	987	0	1597	0	2584	0	4181	0	6765	0	10946	0	17711	0	28657	0	46368	0	75025	0	121393	0	196418	0	317811	0	514229	0	832040	0	1346269	0	2178309	0	3524578	0	5702887	0	9227465	0	14930352	0	14930352	0	14930352	0	14930352	0	14930352	0	14930352	0	14930352	0	14930352	0	14930352	0	14930352	0	14930352	0	14930352	0	14930352	0	14930352	0	14930352	
    -98010000	-1	1	0	1	0	2	0	3	0	5	0	8	0	13	0	21	0	34	0	55	0	89	0	144	0	233	0	377	0	610	0	987	0	1597	0	2584	0	4181	0	6765	0	10946	0	17711	0	28657	0	46368	0	75025	0	121393	0	196418	0	317811	0	514229	0	832040	0	1346269	0	2178309	0	3524578	0	5702887	0	9227465	0	9227465	0	9227465	0	9227465	0	9227465	0	9227465	0	9227465	0	9227465	0	9227465	0	9227465	0	9227465	0	9227465	0	9227465	0	9227465	0	9227465	0	9227465	
    -98010000	-1	1	0	1	0	2	0	3	0	5	0	8	0	13	0	21	0	34	0	55	0	89	0	144	0	233	0	377	0	610	0	987	0	1597	0	2584	0	4181	0	6765	0	10946	0	17711	0	28657	0	46368	0	75025	0	121393	0	196418	0	317811	0	514229	0	832040	0	1346269	0	2178309	0	3524578	0	5702887	0	5702887	0	5702887	0	5702887	0	5702887	0	5702887	0	5702887	0	5702887	0	5702887	0	5702887	0	5702887	0	5702887	0	5702887	0	5702887	0	5702887	0	5702887	0	5702887	
    -98010000	-1	1	0	1	0	2	0	3	0	5	0	8	0	13	0	21	0	34	0	55	0	89	0	144	0	233	0	377	0	610	0	987	0	1597	0	2584	0	4181	0	6765	0	10946	0	17711	0	28657	0	46368	0	75025	0	121393	0	196418	0	317811	0	514229	0	832040	0	1346269	0	2178309	0	3524578	0	3524578	0	3524578	0	3524578	0	3524578	0	3524578	0	3524578	0	3524578	0	3524578	0	3524578	0	3524578	0	3524578	0	3524578	0	3524578	0	3524578	0	3524578	0	3524578	0	3524578	
    -98010000	-1	1	0	1	0	2	0	3	0	5	0	8	0	13	0	21	0	34	0	55	0	89	0	144	0	233	0	377	0	610	0	987	0	1597	0	2584	0	4181	0	6765	0	10946	0	17711	0	28657	0	46368	0	75025	0	121393	0	196418	0	317811	0	514229	0	832040	0	1346269	0	2178309	0	2178309	0	2178309	0	2178309	0	2178309	0	2178309	0	2178309	0	2178309	0	2178309	0	2178309	0	2178309	0	2178309	0	2178309	0	2178309	0	2178309	0	2178309	0	2178309	0	2178309	0	2178309	
    -98010000	-1	1	0	1	0	2	0	3	0	5	0	8	0	13	0	21	0	34	0	55	0	89	0	144	0	233	0	377	0	610	0	987	0	1597	0	2584	0	4181	0	6765	0	10946	0	17711	0	28657	0	46368	0	75025	0	121393	0	196418	0	317811	0	514229	0	832040	0	1346269	0	1346269	0	1346269	0	1346269	0	1346269	0	1346269	0	1346269	0	1346269	0	1346269	0	1346269	0	1346269	0	1346269	0	1346269	0	1346269	0	1346269	0	1346269	0	1346269	0	1346269	0	1346269	0	1346269	
    -98010000	-1	1	0	1	0	2	0	3	0	5	0	8	0	13	0	21	0	34	0	55	0	89	0	144	0	233	0	377	0	610	0	987	0	1597	0	2584	0	4181	0	6765	0	10946	0	17711	0	28657	0	46368	0	75025	0	121393	0	196418	0	317811	0	514229	0	832040	0	832040	0	832040	0	832040	0	832040	0	832040	0	832040	0	832040	0	832040	0	832040	0	832040	0	832040	0	832040	0	832040	0	832040	0	832040	0	832040	0	832040	0	832040	0	832040	0	832040	
    -98010000	-1	1	0	1	0	2	0	3	0	5	0	8	0	13	0	21	0	34	0	55	0	89	0	144	0	233	0	377	0	610	0	987	0	1597	0	2584	0	4181	0	6765	0	10946	0	17711	0	28657	0	46368	0	75025	0	121393	0	196418	0	317811	0	514229	0	514229	0	514229	0	514229	0	514229	0	514229	0	514229	0	514229	0	514229	0	514229	0	514229	0	514229	0	514229	0	514229	0	514229	0	514229	0	514229	0	514229	0	514229	0	514229	0	514229	0	514229	
    -98010000	-1	1	0	1	0	2	0	3	0	5	0	8	0	13	0	21	0	34	0	55	0	89	0	144	0	233	0	377	0	610	0	987	0	1597	0	2584	0	4181	0	6765	0	10946	0	17711	0	28657	0	46368	0	75025	0	121393	0	196418	0	317811	0	317811	0	317811	0	317811	0	317811	0	317811	0	317811	0	317811	0	317811	0	317811	0	317811	0	317811	0	317811	0	317811	0	317811	0	317811	0	317811	0	317811	0	317811	0	317811	0	317811	0	317811	0	317811	
    -98010000	-1	1	0	1	0	2	0	3	0	5	0	8	0	13	0	21	0	34	0	55	0	89	0	144	0	233	0	377	0	610	0	987	0	1597	0	2584	0	4181	0	6765	0	10946	0	17711	0	28657	0	46368	0	75025	0	121393	0	196418	0	196418	0	196418	0	196418	0	196418	0	196418	0	196418	0	196418	0	196418	0	196418	0	196418	0	196418	0	196418	0	196418	0	196418	0	196418	0	196418	0	196418	0	196418	0	196418	0	196418	0	196418	0	196418	0	196418	
    -98010000	-1	1	0	1	0	2	0	3	0	5	0	8	0	13	0	21	0	34	0	55	0	89	0	144	0	233	0	377	0	610	0	987	0	1597	0	2584	0	4181	0	6765	0	10946	0	17711	0	28657	0	46368	0	75025	0	121393	0	121393	0	121393	0	121393	0	121393	0	121393	0	121393	0	121393	0	121393	0	121393	0	121393	0	121393	0	121393	0	121393	0	121393	0	121393	0	121393	0	121393	0	121393	0	121393	0	121393	0	121393	0	121393	0	121393	0	121393	
    -98010000	-1	1	0	1	0	2	0	3	0	5	0	8	0	13	0	21	0	34	0	55	0	89	0	144	0	233	0	377	0	610	0	987	0	1597	0	2584	0	4181	0	6765	0	10946	0	17711	0	28657	0	46368	0	75025	0	75025	0	75025	0	75025	0	75025	0	75025	0	75025	0	75025	0	75025	0	75025	0	75025	0	75025	0	75025	0	75025	0	75025	0	75025	0	75025	0	75025	0	75025	0	75025	0	75025	0	75025	0	75025	0	75025	0	75025	0	75025	
    -98010000	-1	1	0	1	0	2	0	3	0	5	0	8	0	13	0	21	0	34	0	55	0	89	0	144	0	233	0	377	0	610	0	987	0	1597	0	2584	0	4181	0	6765	0	10946	0	17711	0	28657	0	46368	0	46368	0	46368	0	46368	0	46368	0	46368	0	46368	0	46368	0	46368	0	46368	0	46368	0	46368	0	46368	0	46368	0	46368	0	46368	0	46368	0	46368	0	46368	0	46368	0	46368	0	46368	0	46368	0	46368	0	46368	0	46368	0	46368	
    -98010000	-1	1	0	1	0	2	0	3	0	5	0	8	0	13	0	21	0	34	0	55	0	89	0	144	0	233	0	377	0	610	0	987	0	1597	0	2584	0	4181	0	6765	0	10946	0	17711	0	28657	0	28657	0	28657	0	28657	0	28657	0	28657	0	28657	0	28657	0	28657	0	28657	0	28657	0	28657	0	28657	0	28657	0	28657	0	28657	0	28657	0	28657	0	28657	0	28657	0	28657	0	28657	0	28657	0	28657	0	28657	0	28657	0	28657	0	28657	
    -98010000	-1	1	0	1	0	2	0	3	0	5	0	8	0	13	0	21	0	34	0	55	0	89	0	144	0	233	0	377	0	610	0	987	0	1597	0	2584	0	4181	0	6765	0	10946	0	17711	0	17711	0	17711	0	17711	0	17711	0	17711	0	17711	0	17711	0	17711	0	17711	0	17711	0	17711	0	17711	0	17711	0	17711	0	17711	0	17711	0	17711	0	17711	0	17711	0	17711	0	17711	0	17711	0	17711	0	17711	0	17711	0	17711	0	17711	0	17711	
    -98010000	-1	1	0	1	0	2	0	3	0	5	0	8	0	13	0	21	0	34	0	55	0	89	0	144	0	233	0	377	0	610	0	987	0	1597	0	2584	0	4181	0	6765	0	10946	0	10946	0	10946	0	10946	0	10946	0	10946	0	10946	0	10946	0	10946	0	10946	0	10946	0	10946	0	10946	0	10946	0	10946	0	10946	0	10946	0	10946	0	10946	0	10946	0	10946	0	10946	0	10946	0	10946	0	10946	0	10946	0	10946	0	10946	0	10946	0	10946	
    -98010000	-1	1	0	1	0	2	0	3	0	5	0	8	0	13	0	21	0	34	0	55	0	89	0	144	0	233	0	377	0	610	0	987	0	1597	0	2584	0	4181	0	6765	0	6765	0	6765	0	6765	0	6765	0	6765	0	6765	0	6765	0	6765	0	6765	0	6765	0	6765	0	6765	0	6765	0	6765	0	6765	0	6765	0	6765	0	6765	0	6765	0	6765	0	6765	0	6765	0	6765	0	6765	0	6765	0	6765	0	6765	0	6765	0	6765	0	6765	
    -98010000	-1	1	0	1	0	2	0	3	0	5	0	8	0	13	0	21	0	34	0	55	0	89	0	144	0	233	0	377	0	610	0	987	0	1597	0	2584	0	4181	0	4181	0	4181	0	4181	0	4181	0	4181	0	4181	0	4181	0	4181	0	4181	0	4181	0	4181	0	4181	0	4181	0	4181	0	4181	0	4181	0	4181	0	4181	0	4181	0	4181	0	4181	0	4181	0	4181	0	4181	0	4181	0	4181	0	4181	0	4181	0	4181	0	4181	0	4181	
    -98010000	-1	1	0	1	0	2	0	3	0	5	0	8	0	13	0	21	0	34	0	55	0	89	0	144	0	233	0	377	0	610	0	987	0	1597	0	2584	0	2584	0	2584	0	2584	0	2584	0	2584	0	2584	0	2584	0	2584	0	2584	0	2584	0	2584	0	2584	0	2584	0	2584	0	2584	0	2584	0	2584	0	2584	0	2584	0	2584	0	2584	0	2584	0	2584	0	2584	0	2584	0	2584	0	2584	0	2584	0	2584	0	2584	0	2584	0	2584	
    -98010000	-1	1	0	1	0	2	0	3	0	5	0	8	0	13	0	21	0	34	0	55	0	89	0	144	0	233	0	377	0	610	0	987	0	1597	0	1597	0	1597	0	1597	0	1597	0	1597	0	1597	0	1597	0	1597	0	1597	0	1597	0	1597	0	1597	0	1597	0	1597	0	1597	0	1597	0	1597	0	1597	0	1597	0	1597	0	1597	0	1597	0	1597	0	1597	0	1597	0	1597	0	1597	0	1597	0	1597	0	1597	0	1597	0	1597	0	1597	
    -98010000	-1	1	0	1	0	2	0	3	0	5	0	8	0	13	0	21	0	34	0	55	0	89	0	144	0	233	0	377	0	610	0	987	0	987	0	987	0	987	0	987	0	987	0	987	0	987	0	987	0	987	0	987	0	987	0	987	0	987	0	987	0	987	0	987	0	987	0	987	0	987	0	987	0	987	0	987	0	987	0	987	0	987	0	987	0	987	0	987	0	987	0	987	0	987	0	987	0	987	0	987	
    -98010000	-1	1	0	1	0	2	0	3	0	5	0	8	0	13	0	21	0	34	0	55	0	89	0	144	0	233	0	377	0	610	0	610	0	610	0	610	0	610	0	610	0	610	0	610	0	610	0	610	0	610	0	610	0	610	0	610	0	610	0	610	0	610	0	610	0	610	0	610	0	610	0	610	0	610	0	610	0	610	0	610	0	610	0	610	0	610	0	610	0	610	0	610	0	610	0	610	0	610	0	610	
    -98010000	-1	1	0	1	0	2	0	3	0	5	0	8	0	13	0	21	0	34	0	55	0	89	0	144	0	233	0	377	0	377	0	377	0	377	0	377	0	377	0	377	0	377	0	377	0	377	0	377	0	377	0	377	0	377	0	377	0	377	0	377	0	377	0	377	0	377	0	377	0	377	0	377	0	377	0	377	0	377	0	377	0	377	0	377	0	377	0	377	0	377	0	377	0	377	0	377	0	377	0	377	
    -98010000	-1	1	0	1	0	2	0	3	0	5	0	8	0	13	0	21	0	34	0	55	0	89	0	144	0	233	0	233	0	233	0	233	0	233	0	233	0	233	0	233	0	233	0	233	0	233	0	233	0	233	0	233	0	233	0	233	0	233	0	233	0	233	0	233	0	233	0	233	0	233	0	233	0	233	0	233	0	233	0	233	0	233	0	233	0	233	0	233	0	233	0	233	0	233	0	233	0	233	0	233	
    -98010000	-1	1	0	1	0	2	0	3	0	5	0	8	0	13	0	21	0	34	0	55	0	89	0	144	0	144	0	144	0	144	0	144	0	144	0	144	0	144	0	144	0	144	0	144	0	144	0	144	0	144	0	144	0	144	0	144	0	144	0	144	0	144	0	144	0	144	0	144	0	144	0	144	0	144	0	144	0	144	0	144	0	144	0	144	0	144	0	144	0	144	0	144	0	144	0	144	0	144	0	144	
    -98010000	-1	1	0	1	0	2	0	3	0	5	0	8	0	13	0	21	0	34	0	55	0	89	0	89	0	89	0	89	0	89	0	89	0	89	0	89	0	89	0	89	0	89	0	89	0	89	0	89	0	89	0	89	0	89	0	89	0	89	0	89	0	89	0	89	0	89	0	89	0	89	0	89	0	89	0	89	0	89	0	89	0	89	0	89	0	89	0	89	0	89	0	89	0	89	0	89	0	89	0	89	
    -98010000	-1	1	0	1	0	2	0	3	0	5	0	8	0	13	0	21	0	34	0	55	0	55	0	55	0	55	0	55	0	55	0	55	0	55	0	55	0	55	0	55	0	55	0	55	0	55	0	55	0	55	0	55	0	55	0	55	0	55	0	55	0	55	0	55	0	55	0	55	0	55	0	55	0	55	0	55	0	55	0	55	0	55	0	55	0	55	0	55	0	55	0	55	0	55	0	55	0	55	0	55	
    -98010000	-1	1	0	1	0	2	0	3	0	5	0	8	0	13	0	21	0	34	0	34	0	34	0	34	0	34	0	34	0	34	0	34	0	34	0	34	0	34	0	34	0	34	0	34	0	34	0	34	0	34	0	34	0	34	0	34	0	34	0	34	0	34	0	34	0	34	0	34	0	34	0	34	0	34	0	34	0	34	0	34	0	34	0	34	0	34	0	34	0	34	0	34	0	34	0	34	0	34	0	34	
    -98010000	-1	1	0	1	0	2	0	3	0	5	0	8	0	13	0	21	0	21	0	21	0	21	0	21	0	21	0	21	0	21	0	21	0	21	0	21	0	21	0	21	0	21	0	21	0	21	0	21	0	21	0	21	0	21	0	21	0	21	0	21	0	21	0	21	0	21	0	21	0	21	0	21	0	21	0	21	0	21	0	21	0	21	0	21	0	21	0	21	0	21	0	21	0	21	0	21	0	21	0	21	
    -98010000	-1	1	0	1	0	2	0	3	0	5	0	8	0	13	0	13	0	13	0	13	0	13	0	13	0	13	0	13	0	13	0	13	0	13	0	13	0	13	0	13	0	13	0	13	0	13	0	13	0	13	0	13	0	13	0	13	0	13	0	13	0	13	0	13	0	13	0	13	0	13	0	13	0	13	0	13	0	13	0	13	0	13	0	13	0	13	0	13	0	13	0	13	0	13	0	13	0	13	0	13	
    -98010000	-1	1	0	1	0	2	0	3	0	5	0	8	0	8	0	8	0	8	0	8	0	8	0	8	0	8	0	8	0	8	0	8	0	8	0	8	0	8	0	8	0	8	0	8	0	8	0	8	0	8	0	8	0	8	0	8	0	8	0	8	0	8	0	8	0	8	0	8	0	8	0	8	0	8	0	8	0	8	0	8	0	8	0	8	0	8	0	8	0	8	0	8	0	8	0	8	0	8	0	8	
    -98010000	-1	1	0	1	0	2	0	3	0	5	0	5	0	5	0	5	0	5	0	5	0	5	0	5	0	5	0	5	0	5	0	5	0	5	0	5	0	5	0	5	0	5	0	5	0	5	0	5	0	5	0	5	0	5	0	5	0	5	0	5	0	5	0	5	0	5	0	5	0	5	0	5	0	5	0	5	0	5	0	5	0	5	0	5	0	5	0	5	0	5	0	5	0	5	0	5	0	5	0	5	
    -98010000	-1	1	0	1	0	2	0	3	0	3	0	3	0	3	0	3	0	3	0	3	0	3	0	3	0	3	0	3	0	3	0	3	0	3	0	3	0	3	0	3	0	3	0	3	0	3	0	3	0	3	0	3	0	3	0	3	0	3	0	3	0	3	0	3	0	3	0	3	0	3	0	3	0	3	0	3	0	3	0	3	0	3	0	3	0	3	0	3	0	3	0	3	0	3	0	3	0	3	0	3	
    -98010000	-1	1	0	1	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	
    -98010000	-1	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	
    -98010000	-1	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	
    -98010000	-1	-98010000	-1	-98010000	-1	-98010000	-1	-98010000	-1	-98010000	-1	-98010000	-1	-98010000	-1	-98010000	-1	-98010000	-1	-98010000	-1	-98010000	-1	-98010000	-1	-98010000	-1	-98010000	-1	-98010000	-1	-98010000	-1	-98010000	-1	-98010000	-1	-98010000	-1	-98010000	-1	-98010000	-1	-98010000	-1	-98010000	-1	-98010000	-1	-98010000	-1	-98010000	-1	-98010000	-1	-98010000	-1	-98010000	-1	-98010000	-1	-98010000	-1	-98010000	-1	-98010000	-1	-98010000	-1	-98010000	-1	-98010000	-1	-98010000	-1	-98010000	-1	-98010000	-1	-98010000	-1	-98010000	-1	-98010000	-1	-98010000	-1	-98010000	-1	-98010000	-1	-98010000	-1	-98010000	-1	-98010000	-1	-98010000	-1	-98010000	
